Name	Biocrates ID	ChEBI ID	KEGG ID	PUBCHEM ID	Compartment	MODEL ID
Vi3Neuac-Nlc6Cer			G00088		g	acngalacglcgal14acglcgalgluside_hs[g]
N-Acetyl-D-Mannosamine		CHEBI:17122	C00645	439281	c	acmana[c]
2-Methylbutanoyl Coenzyme A		15477	C01033	439371	m	2mbcoa[m]
Flavin Adenine Dinucleotide Oxidized		16238	C00016	643975	m	fad[m]
2-Methylcrotonoyl Coenzyme A		15478	C03345	5280564	m	2mb2coa[m]
Flavin Adenine Dinucleotide Reduced		17877	C01352	446013	m	fadh2[m]
Butanoyl Coenzyme A		57371	C00136	265	m	btcoa[m]
Isovaleryl Coenzyme A		15487	C02939	439855	m	ivcoa[m]
3-Methylbut-2-Enoyl Coenzyme A		15486	C03069	439869	m	3mb2coa[m]
Isobutyryl Coenzyme A		15479	C00630	3036931	m	ibcoa[m]
2-Methylprop-2-Enoyl Coenzyme A		CHEBI:27754	C03460		m	2mp2coa[m]
Oxygen		15379	C00007	977	x	o2[x]
Hydrogen Peroxide		16240	C00027	784	x	h2o2[x]
Trans-Hexadec-2-Enoyl Coenzyme A		CHEBI:28935	C05272	46173176	x	hdd2coa[x]
N(2)-Acetyl-L-Ornithine	Ac-Orn	16543	C00437	439232	c	acorn[c]
Ornithine	Orn	15729	C00077	6262	c	orn[c]
Citrate		30769	C00158	311	m	cit[m]
Isocitric Acid		30887	C00311	1198	m	icit[m]
Flavin Adenine Dinucleotide Oxidized		16238	C00016	643975	x	fad[x]
Flavin Adenine Dinucleotide Reduced		17877	C01352	446013	x	fadh2[x]
3Alpha,7Alpha-Dihydroxy-5Beta-Cholest-24-Enoyl Coenzyme A		CHEBI:27393	C05447	5280796	x	dhcholoylcoa[x]
3Alpha,7Alpha,24-Trihydroxy-5Beta-Cholestanoyl Coenzyme A		CHEBI:27403	C05448	46224536	x	thcholoylcoa[x]
Water		15377	C00001	962	x	h2o[x]
(25S)-3Alpha,7Alpha,12Alpha-Trihydroxy-5Beta-Cholestan-26-Oyl Coenzyme A		CHEBI:37643	C17343	15942888	x	cholcoas[x]
3Alpha,7Alpha,12Alpha-Trihydroxy-5Beta-Cholest-24-Enoyl Coenzyme A		27505	C05460	5280797	x	cholcoads[x]
Flavin Mononucleotide		17621	C00061	643976	c	fmn[c]
Riboflavin		17015	C00255	493570	c	ribflv[c]
O-Acetylcarnitine	C2	CHEBI:15960	C02571	1	c	acrn[c]
O-Acetylcarnitine	C2	CHEBI:15960	C02571	1	m	acrn[m]
Adenosine Monophosphate		16027	C00020	6083	c	amp[c]
Diphosphate		18361	C00013	644102	c	ppi[c]
Propanoyl Coenzyme A		15539	C00100	439164	c	ppcoa[c]
Propionate		30768	C00163	1032	c	ppa[c]
Acetate		15366	C00033	176	m	ac[m]
5-Methoxyindoleacetate			C05660	18986	c	5moxact[c]
N-Acetylserotonin		CHEBI:17697	C00978	903	c	Nacsertn[c]
Melatonin		16796	C01598	896	c	melatn[c]
Acetate		15366	C00033	176	g	ac[g]
Hydroxyacetone		27957	C05235	8299	c	acetol[c]
Adenosine		16335	C00212	60961	c	adn[c]
Inosine		17596	C00294	6021	c	ins[c]
Ammonium		16134	C00014	222	e	nh4[e]
Adenosine		16335	C00212	60961	e	adn[e]
Inosine		17596	C00294	6021	e	ins[e]
Adenine		16708	C00147	190	e	ade[e]
Adenine		16708	C00147	190	c	ade[c]
Adenine		16708	C00147	190	l	ade[l]
Acyl-Dihydroxyacetone Phosphate		CHEBI:15835	C03372		c	adhap_hs[c]
Acyl-Dihydroxyacetone Phosphate		CHEBI:15835	C03372		x	adhap_hs[x]
Guanosine-5'-Triphosphate		15996	C00044	6830	c	gtp[c]
Guanosine-5'-Diphosphate		17552	C00035	8977	c	gdp[c]
Guanosine-5'-Triphosphate		15996	C00044	6830	m	gtp[m]
Guanosine-5'-Diphosphate		17552	C00035	8977	m	gdp[m]
Deoxyadenosine Monophosphate		CHEBI:17713	C00360	12599	c	damp[c]
Deoxyadenosine Triphosphate		16284	C00131	15993	c	datp[c]
Deoxyadenosine Diphosphate		16174	C00206	53477733	c	dadp[c]
S-Adenosylmethioninamine		15625	C01137	439415	c	ametam[c]
3,5-Cyclic Adenosine Monophosphate		17489	C00575	6076	c	camp[c]
Adenosine		16335	C00212	60961	m	adn[m]
Adenosine Diphosphoglucose		15751	C00498	16500	c	adpglc[c]
D-Glucose 1-Phosphate		CHEBI:16077	C00103	65533	c	g1p[c]
Adenosine-5'-Diphosphate-D-Mannose		28845	C06192	440940	c	adpman[c]
D-Mannose 1-Phosphate		35374	C00636	644175	c	man1p[c]
Adenosine-5'-Diphosphate-Ribose		CHEBI:16960	C00301	445794	m	adprib[m]
Alpha-D-Ribose 5-Phosphate		CHEBI:17797	C00117	440101	m	r5p[m]
Adenosine-5'-Diphosphate-Ribose		CHEBI:16960	C00301	445794	e	adprib[e]
Adenosine-5'-Diphosphate-Ribose		CHEBI:16960	C00301	445794	c	adprib[c]
Adenosine Diphosphate		16761	C00008	6022	x	adp[x]
Adrenoyl Coenzyme A		CHEBI:63544	C16170		c	adrncoa[c]
Adrenoyl Coenzyme A		CHEBI:63544	C16170		x	adrncoa[x]
L-Carnitine	C0	11060	C15025	2724480	c	crn[c]
Ocosatetraenoylcarnitine	C20:4			53477825	c	adrncrn[c]
Adrenoyl Coenzyme A		CHEBI:63544	C16170		m	adrncoa[m]
L-Carnitine	C0	11060	C15025	2724480	m	crn[m]
Ocosatetraenoylcarnitine	C20:4			53477825	m	adrncrn[m]
Adrenaline	Adrenaline	28918	C00788	5816	e	adrnl[e]
Adrenic Acid		53487	C16527	5497181	e	adrn[e]
Adrenic Acid		53487	C16527	5497181	c	adrn[c]
Adenylylselenate			C05686	440758	c	adsel[c]
3-Phosphoadenylylselenate			C05696	24892762	c	3padsel[c]
5-Adenylyl Sulfate		CHEBI:17709	C00224	10238	c	aps[c]
N6-(1,2-Dicarboxyethyl)-Adenosine Monophosphate		CHEBI:15919	C03794	447145	c	dcamp[c]
Fumarate		18012	C00122	444972	c	fum[c]
(S)-2-[5-Amino-1-(5-Phospho-D-Ribosyl)Imidazole-4-Carboxamido]Succinate		CHEBI:18319	C04823	160666	c	25aics[c]
5-Amino-1-(5-Phospho-D-Ribosyl)Imidazole-4-Carboxamide		CHEBI:18406	C04677	65110	c	aicar[c]
Aflatoxin B1		CHEBI:2504	C06800	186907	e	aflatoxin[e]
Aflatoxin B1		CHEBI:2504	C06800	186907	c	aflatoxin[c]
Keratan Sulfate I Biosynthesis, Precursor 18					g	ksi_pre18[g]
Keratan Sulfate I Biosynthesis, Precursor 19					g	ksi_pre19[g]
Keratan Sulfate I Biosynthesis, Precursor 21					g	ksi_pre21[g]
Keratan Sulfate I Biosynthesis, Precursor 22					g	ksi_pre22[g]
Keratan Sulfate I Biosynthesis, Precursor 24					g	ksi_pre24[g]
Keratan Sulfate I Biosynthesis, Precursor 25					g	ksi_pre25[g]
Keratan Sulfate I Biosynthesis, Precursor 27					g	ksi_pre27[g]
Keratan Sulfate I Biosynthesis, Precursor 28					g	ksi_pre28[g]
Keratan Sulfate I Biosynthesis, Precursor 30					g	ksi_pre30[g]
Keratan Sulfate I Biosynthesis, Precursor 31					g	ksi_pre31[g]
Keratan Sulfate I Biosynthesis, Precursor 33					g	ksi_pre33[g]
Keratan Sulfate I Biosynthesis, Precursor 34					g	ksi_pre34[g]
Keratan Sulfate Ii Boisynthesis, Precursor 2					g	ksii_core4_pre2[g]
Keratan Sulfate Ii Biosynthesis, Precursor 3					g	ksii_core4_pre3[g]
Keratan Sulfate Ii Biosynthesis, Precursor 4					g	ksii_core4_pre4[g]
Keratan Sulfate Ii Biosynthesis, Precursor 5					g	ksii_core4_pre5[g]
Keratan Sulfate Ii Biosynthesis, Precursor 7					g	ksii_core4_pre7[g]
Keratan Sulfate Ii Biosynthesis, Precursor 8					g	ksii_core4_pre8[g]
Keratan Sulfate Ii Biosynthesis, Precursor 2					g	ksii_core2_pre2[g]
Keratan Sulfate Ii Biosynthesis, Precursor 3					g	ksii_core2_pre3[g]
Keratan Sulfate Ii Biosynthesis, Precursor 4					g	ksii_core2_pre4[g]
Keratan Sulfate Ii Biosynthesis, Precursor 5					g	ksii_core2_pre5[g]
Keratan Sulfate Ii Biosynthesis, Precursor 7					g	ksii_core2_pre7[g]
Keratan Sulfate Ii Biosynthesis, Precursor 8					g	ksii_core2_pre8[g]
Keratan Sulfate I Biosynthesis, Precursor 1					g	ksi_pre1[g]
Keratan Sulfate I Biosynthesis, Precursor 2					g	ksi_pre2[g]
Keratan Sulfate I Biosynthesis, Precursor 3					g	ksi_pre3[g]
Keratan Sulfate I Biosynthesis, Precursor 4					g	ksi_pre4[g]
Keratan Sulfate I Biosynthesis, Precursor 6					g	ksi_pre6[g]
Keratan Sulfate I Biosynthesis, Precursor 7					g	ksi_pre7[g]
Keratan Sulfate I Biosynthesis, Precursor 9					g	ksi_pre9[g]
Keratan Sulfate I Biosynthesis, Precursor 10					g	ksi_pre10[g]
Keratan Sulfate I Biosynthesis, Precursor 12					g	ksi_pre12[g]
Keratan Sulfate I Biosynthesis, Precursor 13					g	ksi_pre13[g]
Keratan Sulfate I Biosynthesis, Precursor 15					g	ksi_pre15[g]
Keratan Sulfate I Biosynthesis, Precursor 16					g	ksi_pre16[g]
1-Alkyl 2-Acylglycerol		CHEBI:52595	C03201		c	ak2g_hs[c]
Cytidine-5'-Diphosphatecholine		CHEBI:16436	C00307	13804	c	cdpchol[c]
1-Alkyl 2-Acylglycerol 3-Phosphocholine		CHEBI:36702	C05212		c	ak2gchol_hs[c]
Cytidine 5'-Monophosphate		17361	C00055	6131	c	cmp[c]
1-Alkyl 2-Acylglycerol 3-Phosphoethanolamine			C04475		c	ak2gpe_hs[c]
1-Alkenyl 2-Acylglycerol 3-Phosphoethanolamine Plasmalogen		CHEBI:17476	C04756		c	dak2gpe_hs[c]
Cytidine-5'-Diphosphate-Ethanolamine		16732	C00570	123727	c	cdpea[c]
1-Alkyl 2-Acylglycerol 3-Phosphate			C05977		c	ak2gp_hs[c]
1-Alkyldihydroxyacetone Phosphate					c	akdhap_hs[c]
O-Alkylglycerone Phosphate		CHEBI:17197	C03715		c	akgp_hs[c]
R Total 2 Position					c	Rtotal2[c]
Agmatine		17431	C00179	199	m	agm[m]
Putrescine	Putrescine	17148	C00134	1045	m	ptrc[m]
Urea	Urea	16199	C00086	1176	m	urea[m]
R Total 2 Coenzyme A					c	Rtotal2coa[c]
Lysophosphatidic Acid					c	alpa_hs[c]
Phosphatidate					c	pa_hs[c]
1-Alkyldihydroxyacetone Phosphate					x	akdhap_hs[x]
N-Acetyl-L-Gamma-Glutamyl Phosphate		16878	C04133	440236	m	acg5p[m]
2-Acetamido-5-Oxopentanoate		16319	C01250	192878	m	acg5sa[m]
Hydroxy Alkyl Chain					x	alkylR1oh[x]
R Total					x	Rtotal[x]
L-Alanine	Ala	16977	C00041	5950	m	ala_L[m]
Glyoxylate		16891	C00048	760	m	glx[m]
Glycine	Gly	15428	C00037	750	m	gly[m]
Pyruvate		32816	C00022	1060	x	pyr[x]
L-Alanine	Ala	16977	C00041	5950	x	ala_L[x]
Glyoxylate		16891	C00048	760	x	glx[x]
Glycine	Gly	15428	C00037	750	x	gly[x]
3Alpha-Hydroxy-5Beta-Androstan-17-One 3-Glucosiduronic Acid		37451	C11136	443078	c	ahandrostanglc[c]
3Alpha-Hydroxy-5Beta-Androstan-17-One 3-Glucosiduronic Acid		37451	C11136	443078	e	ahandrostanglc[e]
3Alpha-Hydroxy-5Beta-Androstan-17-One 3-Glucosiduronic Acid		37451	C11136	443078	r	ahandrostanglc[r]
S-Adenosyl-L-Homocysteine		16680	C00021	439155	n	ahcys[n]
S-Adenosyl-L-Homocysteine		16680	C00021	439155	r	ahcys[r]
Reducing GlcNac Removed Form Of N2M2Nmasn (W/O Peptide)					l	n2m2nmn[l]
De-Fuc, Reducing GlcNac Removed, De-Sia, De-Gal Form Of Pa6 (W/O Peptide Linkage)					l	n2m2mn[l]
5-Amino-1-(5-Phospho-D-Ribosyl)Imidazole		CHEBI:28843	C03373	161500	c	air[c]
5-Amino-1-(5-Phospho-D-Ribosyl)Imidazole-4-Carboxylate		CHEBI:28413	C04751	165388	c	5aizc[c]
Succinyl Coenzyme A		CHEBI:15380	C00091	439161	m	succoa[m]
(S)-Malate		30797	C00149	222656	c	mal_L[c]
(S)-Malate		30797	C00149	222656	m	mal_L[m]
2-Oxoglutarate		30915	C00026	51	e	akg[e]
2-Oxoglutarate		30915	C00026	51	x	akg[x]
Progesterone		17026	C00410	5994	c	prgstrn[c]
(20S)-20-Hydroxypregn-4-En-3-One		36729	C04042	92747	c	aprgstrn[c]
7Alpha-Hydroxy-5Beta-Cholestan-3-One		CHEBI:2290	C05451	5284270	c	xol7ah[c]
5Beta-Cholestane-3Alpha,7Alpha-Diol		28047	C05452	3080603	c	xol7ah2[c]
7Alpha,12Alpha-Dihydroxy-5Beta-Cholestan-3-One		CHEBI:2288	C05453	5284271	c	xoldioloneh[c]
5Beta-Cholestane-3Alpha,7Alpha,12Alpha-Triol		16496	C05454	160520	c	xoltriol[c]
7Alpha-Hydroxycholest-4-En-3-One		17899	C05455	123743	c	xol7aone[c]
7Alpha,12Alpha-Dihydroxycholest-4-En-3-One		CHEBI:28477	C05457	3081958	c	xoldiolone[c]
L-Alanine	Ala	16977	C00041	5950	e	ala_L[e]
L-Alanine	Ala	16977	C00041	5950	c	ala_L[c]
L-Asparagine	Asn	17196	C00152	6267	c	asn_L[c]
L-Asparagine	Asn	17196	C00152	6267	e	asn_L[e]
L-Cysteine	Cys	17561	C00097	5862	c	cys_L[c]
L-Cysteine	Cys	17561	C00097	5862	e	cys_L[e]
D-Alanine		15570	C00133	71080	e	ala_D[e]
D-Alanine		15570	C00133	71080	c	ala_D[c]
L-Glutamine	Gln	18050	C00064	5961	c	gln_L[c]
L-Glutamine	Gln	18050	C00064	5961	e	gln_L[e]
Glycine	Gly	15428	C00037	750	c	gly[c]
Glycine	Gly	15428	C00037	750	e	gly[e]
L-Serine	Ser	17115	C00065	5951	c	ser_L[c]
L-Serine	Ser	17115	C00065	5951	e	ser_L[e]
L-Alanine	Ala	16977	C00041	5950	l	ala_L[l]
L-Threonine	Thr	16857	C00188	6288	c	thr_L[c]
L-Threonine	Thr	16857	C00188	6288	e	thr_L[e]
(R)-Propane-1,2-Diol		16997	C00583	1030	c	12ppd_R[c]
(R)-Lactaldehyde		CHEBI:17167	C00937	439350	c	lald_D[c]
(S)-Propane-1,2-Diol					c	12ppd_S[c]
(S)-Lactaldehyde		CHEBI:18419	C05999	439231	c	lald_L[c]
Ethanol		16236	C00469	702	c	etoh[c]
Indol-3-Ylacetaldehyde			C00637	800	c	id3acald[c]
Indole-3-Acetate		16411	C00954	802	c	ind3ac[c]
Indol-3-Ylacetaldehyde			C00637	800	m	id3acald[m]
Indole-3-Acetate		16411	C00954	802	m	ind3ac[m]
Pristanal				14671060	c	pristanal[c]
Pristanic Acid		51340		123929	c	prist[c]
Aldosterone		27584	C01780	24758425	c	aldstrn[c]
Aldosterone	Aldosterone	27584	C01780	24758425	e	aldstrn[e]
Aldosterone		27584	C01780	24758425	m	aldstrn[m]
Dihydroxyacetone Phosphate		CHEBI:16108	C00111	668	c	dhap[c]
Glycerone		CHEBI:16016	C00184	670	c	dha[c]
Arachidonate		15843	C00219	444899	c	arachd[c]
12-Hydroperoxyeicosa-5,8,10,14-tetraenoate		15626	C05965	5280892	c	12HPET[c]
12R-Hydroperoxyeicosatetraenoate					c	12RHPET[c]
15S-Hydroperoxyeicosatetraenoate				5280893	c	15HPET[c]
5(S)-Hydroperoxyeicosatetraenoic Acid		CHEBI:15632		5280778	c	5HPET[c]
Leukotriene A4		15651	C00909	5280383	c	leuktrA4[c]
3Alpha,7Alpha-Dihydroxy-5Beta-Cholestanoyl Coenzyme A		15494	C04644	440420	x	dhcholestancoa[x]
Water		15377	C00001	962	r	h2o[r]
Oxygen		15379	C00007	977	r	o2[r]
3Alpha,7Alpha-Dihydroxy-5Beta-Cholest-24-Enoyl Coenzyme A		CHEBI:27393	C05447	5280796	r	dhcholoylcoa[r]
3Alpha,7Alpha-Dihydroxy-5Beta-Cholestanoyl Coenzyme A		15494	C04644	440420	r	dhcholestancoa[r]
(25R)-3Alpha,7Alpha,12Alpha-Trihydroxy-5Beta-Cholestan-26-Oyl Coenzyme A		CHEBI:37642	C15613	15942889	x	cholcoar[x]
(25S)-3Alpha,7Alpha,12Alpha-Trihydroxy-5Beta-Cholestan-26-Oyl Coenzyme A		CHEBI:37643	C17343	15942888	r	cholcoas[r]
(25R)-3Alpha,7Alpha,12Alpha-Trihydroxy-5Beta-Cholestan-26-Oyl Coenzyme A		CHEBI:37642	C15613	15942889	r	cholcoar[r]
2-Aminomuconate		CHEBI:16886	C02220		c	amuco[c]
S-Adenosyl-L-Methionine		15414	C00019	16757548	r	amet[r]
S-Adenosyl-L-Methionine		15414	C00019	16757548	m	amet[m]
S-Adenosyl-L-Homocysteine		16680	C00021	439155	m	ahcys[m]
S-Adenosyl-L-Methionine		15414	C00019	16757548	n	amet[n]
Inosine-5'-Monophosphate		17202	C00130	8582	c	imp[c]
L-Cysteinylglycine		4047	C01419	439498	e	cgly[e]
Adenosine Monophosphate		16027	C00020	6083	x	amp[x]
Adenosine Monophosphate		16027	C00020	6083	r	amp[r]
Starch, Structure 1 (1,6-{7[1,4-Glc], 4[1,4-Glc]})					e	strch1[e]
D-Glucose	Glucose	4167	C00031	5793	e	glc_D[e]
Starch, Structure 2 (1,6-{2[1,4-Glc], [1,4-Glc]})					e	strch2[e]
Glycogen, Structure 2 (Glycogenin-1,6-{7[1,4-Glc], 4[1,4-Glc]})					e	glygn2[e]
Glycogen, Structure 4 (Glycogenin-1,6-{2[1,4-Glc], [1,4-Glc]})					e	glygn4[e]
Androsterone 3-Glucosiduronic Acid		28832	C11135	114833	c	andrstrnglc[c]
Androsterone 3-Glucosiduronic Acid		28832	C11135	114833	e	andrstrnglc[e]
Androsterone 3-Glucosiduronic Acid		28832	C11135	114833	r	andrstrnglc[r]
Androsterone		16032	C00523	12306765	e	andrstrn[e]
Androsterone		16032	C00523	12306765	c	andrstrn[c]
Androsterone		16032	C00523	12306765	r	andrstrn[r]
Antipyrine		CHEBI:31225	C13244	2206	e	antipyrene[e]
Antipyrine		CHEBI:31225	C13244	2206	c	antipyrene[c]
L-2-Amino-3-Oxobutanoic Acid		40673	C03508	440033	m	2aobut[m]
P(1),P(4)-Bis(5-Adenosyl) Tetraphosphate		CHEBI:17422	C01260		c	ap4a[c]
3-Oxopropanoate		CHEBI:17960	C00222	868	m	msa[m]
Beta-Alanine		16958	C00099	239	m	ala_B[m]
Alpha-Pinene Oxide		29060	C02759	91508	e	apnnox[e]
Alpha-Pinene Oxide		29060	C02759	91508	c	apnnox[c]
Apocarboxlase (No Lys Residue)					c	apoC[c]
L-Lysine	Lys	18019	C00047	5962	c	lys_L[c]
Apoc-Lysine					c	apoC_Lys[c]
Apocarboxlase (No Lys Residue)					m	apoC[m]
L-Lysine	Lys	18019	C00047	5962	m	lys_L[m]
Apoc-Lysine					m	apoC_Lys[m]
Holocarboxylase (Biotin Covalent Bound To Lys Residue Of Apoc)			C06250		c	apoC_Lys_btn[c]
Biocytin		CHEBI:27870	C05552	83814	c	biocyt[c]
Holocarboxylase (Biotin Covalent Bound To Lys Residue Of Apoc)			C06250		m	apoC_Lys_btn[m]
Biocytin		CHEBI:27870	C05552	83814	m	biocyt[m]
(+)-Alpha-Pinene		36740	C09880	6654	e	appnn[e]
(+)-Alpha-Pinene		36740	C09880	6654	c	appnn[c]
N-Acetylputrescine		17768	C02714	122356	c	aprut[c]
4-Acetamidobutanal		7386	C05936	440850	c	n4abutn[c]
Aquacob(III)Alamin		CHEBI:15852	C00992		e	aqcobal[e]
Aquacob(III)Alamin		CHEBI:15852	C00992		c	aqcobal[c]
L-Arabinose		17535	C00259	439195	e	arab_L[e]
L-Arabinose		17535	C00259	439195	c	arab_L[c]
Arachidoyl Coenzyme A		15527	C02041	16061151	c	arachcoa[c]
Arachidoyl Coenzyme A		15527	C02041	16061151	x	arachcoa[x]
Eicosanoylcarnitine	C20			53477833	c	arachcrn[c]
Arachidoyl Coenzyme A		15527	C02041	16061151	m	arachcoa[m]
Eicosanoylcarnitine	C20			53477833	m	arachcrn[m]
Arachidonoyl Coenzyme A		CHEBI:15514	C02249	16061152	c	arachdcoa[c]
Arachidonoyl Coenzyme A		CHEBI:15514	C02249	16061152	x	arachdcoa[x]
Arachidonate		15843	C00219	444899	e	arachd[e]
Arachidonate		15843	C00219	444899	r	arachd[r]
Arachidic Acid		28822	C06425	10467	e	arach[e]
Arachidic Acid		28822	C06425	10467	c	arach[c]
L-Arginine	Arg	16467	C00062	6322	m	arg_L[m]
L-Lysine	Lys	18019	C00047	5962	e	lys_L[e]
L-Arginine	Arg	16467	C00062	6322	e	arg_L[e]
L-Arginine	Arg	16467	C00062	6322	c	arg_L[c]
Ornithine	Orn	15729	C00077	6262	m	orn[m]
L-Arginosuccinic Acid		15682	C03406	16950	c	argsuc[c]
L-Citrulline	Citrulline	16349	C00327	9750	c	citr_L[c]
Sulfatide Galactocerebroside					l	sgalside_hs[l]
D-Galactosyl-N-Acylsphingosine		CHEBI:12947	C02686		l	galside_hs[l]
Sulfate		16189	C00059	1117	l	so4[l]
R Total					c	Rtotal[c]
R Total Coenzyme A					c	Rtotalcoa[c]
R Total 3 Coenzyme A					c	Rtotal3coa[c]
R Total 3 Position					c	Rtotal3[c]
Palmitoyl Coenzyme A (N-C16:0 Coenzyme A)		15525	C00154	15667	c	pmtcoa[c]
R Group 1 Coenzyme A					c	R1coa_hs[c]
Palmitoleyl Coenzyme A		CHEBI:53152		53477852	c	hdcoa[c]
Myristoyl Coenzyme A		15532	C02593	65113	c	tdcoa[c]
Alpha-Linolenoyl Coenzyme A		CHEBI:51985	C16162  	53477815	c	lnlncacoa[c]
R Group 2 Coenzyme A					c	R2coa_hs[c]
Gamma-Linolenoyl Coenzyme A		15508	C03035	11966132	c	lnlncgcoa[c]
Stearidonoyl Coenzyme A		CHEBI:63545	C16163	23724640	c	strdnccoa[c]
Dihomo-Gamma-Linolenyl Coenzyme A		CHEBI:27979	C03595	16061156	c	dlnlcgcoa[c]
Eicosa-5,8,11,14,17-All-Cis-Pentaenoyl Coenzyme A			C16165	52922050	c	tmndnccoa[c]
Linoleic Coenzyme A		15530	C02050	5462164	c	lnlccoa[c]
Docosa-7,10,13,16,19-All-Cis-Pentaenoyl Coenzyme A		CHEBI:63541	C16166	53477812	c	clpndcoa[c]
(4Z,7Z,10Z,13Z,16Z)-Docosapentaenoyl Coenzyme A			C16173	23724650	c	dcsptn1coa[c]
Cervonyl Coenzyme A		CHEBI:65132	C16169		c	c226coa[c]
Stearoyl Coenzyme A (N-C18:0 Coenzyme A)		15541	C00412	439229	c	stcoa[c]
R Group 3 Coenzyme A					c	R3coa_hs[c]
Octadecenoyl Coenzyme A (N-C18:1 Coenzyme A)		15534	C00510	5280355	c	odecoa[c]
11-Octadecenoyl Coenzyme A					c	octd11ecoa[c]
(6Z,9Z)-Octadecadienoyl Coenzyme A					c	lneldccoa[c]
R Group 4 Coenzyme A					c	R4coa_hs[c]
Cis-15-Tetracosenoyl Coenzyme A			C16532	24892792	c	nrvnccoa[c]
(2E)-Octadecenoyl Coenzyme A		CHEBI:50570	C16218	53477850	c	od2coa[c]
Tetracosanoyl Coenzyme A		CHEBI:52974	C16529	3082227	c	ttccoa[c]
R Group 5 Coenzyme A					c	R5coa_hs[c]
Hexacosanoyl Coenzyme A				25246198	c	hexccoa[c]
(8Z,11Z,14Z,17Z)-Eicosatetraenoyl Coenzyme A			C16164	23724641	c	eicostetcoa[c]
Tetracosa-6,9,12,15,18-All-Cis-Pentaenoyl Coenzyme A		CHEBI:63546	C16172	23724649	c	tetpent6coa[c]
(9Z,12Z,15Z,18Z,21Z)-Tetracosapentaenoyl Coenzyme A		CHEBI:63543	C16167	23724644	c	tetpent3coa[c]
(9Z,12Z,15Z,18Z)-Tetracosatetraenoyl Coenzyme A		CHEBI:63548	C16171	53477846	c	tettet6coa[c]
Tetracosa-6,9,12,15,18,21-All-Cis-Hexaenoyl Coenzyme A			C16168	53477806	c	tethex3coa[c]
Trans-Hexadec-2-Enoyl Coenzyme A		CHEBI:28935	C05272	46173176	c	hdd2coa[c]
R Group 6 Coenzyme A					c	R6coa_hs[c]
Palmitoyl Coenzyme A (N-C16:0 Coenzyme A)		15525	C00154	15667	m	pmtcoa[m]
R Total Coenzyme A					m	Rtotalcoa[m]
R Total 2 Coenzyme A					m	Rtotal2coa[m]
R Total 3 Coenzyme A					m	Rtotal3coa[m]
R Total					l	Rtotal[l]
N-Acylsphingosine					l	crm_hs[l]
Sphingosine		16393	C00319	5353955	l	sphings[l]
L-Ascorbate		17208	C00072	54670067	c	ascb_L[c]
Superoxide		18421	C00704	5359597	c	o2s[c]
Dehydroascorbide		17242	C00425	210328	c	dhdascb[c]
L-Ascorbate		17208	C00072	54670067	e	ascb_L[e]
Ammonium		16134	C00014	222	m	nh4[m]
L-Asparagine	Asn	17196	C00152	6267	m	asn_L[m]
Protein Asparagine			C03021		r	Asn_X_Ser_Thr[r]
Protein Asparagine			C03021		l	Asn_X_Ser_Thr[l]
Carbamoyl Phosphate		CHEBI:17672	C00169	278	c	cbp[c]
N-Carbamoyl-L-Aspartate		CHEBI:15859	C00438	93072	c	cbasp[c]
D-Aspartate		CHEBI:17364	C00402	83887	e	asp_D[e]
D-Aspartate		CHEBI:17364	C00402	83887	c	asp_D[c]
Potassium		26216	C00238	813	c	k[c]
Potassium	K	26216	C00238	813	e	k[e]
D-Aspartate		CHEBI:17364	C00402	83887	x	asp_D[x]
N-Acetyl-L-Aspartate		21547	C01042	65065	m	Nacasp[m]
L-Aspartate	Asp	17053	C00049	5960	e	asp_L[e]
Oxaloacetate		30744	C00036	970	m	oaa[m]
Adenosine Triphosphate		15422	C00002	5957	r	atp[r]
Adenosine Diphosphate		16761	C00008	6022	r	adp[r]
Adenosine Triphosphate		15422	C00002	5957	e	atp[e]
Orthophosphate		CHEBI:18367	C00009	1004	e	pi[e]
Adenosine Monophosphate		16027	C00020	6083	e	amp[e]
Adenosine Diphosphate		16761	C00008	6022	e	adp[e]
Adenosine Triphosphate		15422	C00002	5957	n	atp[n]
Adenosine Triphosphate		15422	C00002	5957	x	atp[x]
Alpha-Tocotrienol		33270	C14153	5282347	e	avite2[e]
Alpha-Tocotrienol		33270	C14153	5282347	c	avite2[c]
Globoside		CHEBI:18259	C03272		g	gbside_hs[g]
Gibberellin A2		CHEBI:27731	C06135		g	ga2_hs[g]
Gibberellin A1			C06136		g	ga1_hs[g]
N-Acetyl-Beta-D-Galactosaminyl-(1->4)-[Alpha-N-Acetylneuraminosyl-(2->3)]-Beta-D-Galactosyl-Beta-D-Glucosyl-(1<->1)-Ceramide Anion		CHEBI:51013	C04884	20057332	g	gm2_hs[g]
Ganglioside Gm1		CHEBI:18216	C04911		g	gm1_hs[g]
GalNac-Beta1->4(Neuac-Alpha2->8Neuac2->3)Gal-Beta1->4Glc-Beta1->1'Cer		CHEBI:28648	C06134		g	gd2_hs[g]
Gd1B		CHEBI:28175	C06141		g	gd1b_hs[g]
Gt2			G00119		g	gt2_hs[g]
Gt1C			G00120		g	gt1c_hs[g]
Galactosylgloboside			G00097		g	galgbside_hs[g]
Lactotriaosylceramide		CHEBI:17103	C04845		g	acglcgalgluside_hs[g]
D-Glucosylceramide		CHEBI:17292	C04910		g	galacglcgalgluside_hs[g]
